clientid,patientid,statusid,name,breedname,breedid,speciesname,speciesid,extension,active,description
20648,20648-1,1,Kava,"Retriever, Labrador",RLA,Canine,CAN,,1,Spayed Female
13377,6557,1,Kavi,DOBERMAN PINSCHER,26,Canine,CAN,,1,Neutered Male
11138,24773,1,Kawasaki,Domestic Shorthair,DSH,Feline,FEL,,1,Female
12033,2583,1,Kaya,Beagle Mix,BGX,Canine,CAN,,1,Spayed Female
7956,12659,1,Kaya,"Cattle Dog, Australian Mix",ACX,Canine,CAN,,1,Spayed Female
1583,2580,1,Kaycie,"Retriever, Labrador",RLA,Canine,CAN,,1,Spayed Female
13127,22477,1,Kayla,"Terrier, Yorkshire",TYO,Canine,CAN,,1,Female
23,4458,1,Kayla,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
L7657,15074,1,Kayla,Maltese Mix,MAX,Canine,CAN,,1,Female
4350,6845,1,Kaylee,"Terrier, Boston",TBS,Canine,CAN,,1,Spayed Female
6428,9750,1,Kaylee,Retriever Mixed,REX,Canine,CAN,,1,Spayed Female
2188,3474,1,Kaylee,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
4354,9812,1,Kaylee,Retriever,RET,Canine,CAN,,1,Spayed Female
20736,20736-1,1,Kaylee,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
415,20206Kayle,1,Kaylee Seace,YORKSHIRE TERRIER,4,Canine,CAN,,1,Female
20225,31311,1,Kayo,Mixed,MIX,Canine,CAN,,1,Neutered Male
2940,5012,1,Kaytah,Maltese Mix,MAX,Canine,CAN,,1,Female
15057,23908,1,Kazak,Retriever Mixed,REX,Canine,CAN,,1,Male
17713,17713-2,1,Kc,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
12302,20762,1,Keegan,"Collie, Border",COB,Canine,CAN,,1,Spayed Female
7663,12113,1,Keegan,Pitbull,PIT,Canine,CAN,,1,Neutered Male
1553,2646,1,Keekee,"Terrier, Yorkshire",TYO,Canine,CAN,,1,Female
21358,1931,1,Keela,Bengal,BEN,Feline,FEL,,1,Spayed Female
10150,16921,1,Keelee,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
11979,20335,1,Keeley,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
13308,27520,1,Keeley,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
22362,27665,1,Keeley,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
16474,16474-1,1,Keely,"Setter, Gordon",SEG,Canine,CAN,,1,Female
1969,1969-2,1,Keesa,"Husky, Siberian Mix",SBX,Canine,CAN,,1,Spayed Female
8986,27996,1,Kegger,Beagle Mix,BGX,Canine,CAN,,1,Male
7944,12630,1,Keiki,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
19546,25631,1,Keiko,Akita,AKI,Canine,CAN,,1,Spayed Female
1657,2682,1,Keiko,Shiba Inu,SBI,Canine,CAN,,1,Spayed Female
21195,21195-1,1,Keiko,Other Feline,OTH,Feline,FEL,,1,Spayed Female
6573,10048,1,Keira,Boxer,BOX,Canine,CAN,,1,Spayed Female
1521,2481,1,Keisel,Retriever Mixed,REX,Canine,CAN,,1,Neutered Male
5912,19486,1,Keith,"Tortoise, Russian",TRU,Reptile/Amphibian,REA,,1,Male
8410,13565,1,Keith,"Dragon, Bearded",DBR,Reptile/Amphibian,REA,,1,Male
853,1354,1,Keitthie,Domestic Shorthair,DSH,Feline,FEL,,1,Female
1353,16312,1,Keke,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
9532,15668,1,Kekoa,American Bully,AMB,Canine,CAN,,1,Male
11542,19571,1,Kekoa,BORDER COLLIE,7,Canine,CAN,,1,Neutered Male
50,67,1,Keller,Pitbull,PIT,Canine,CAN,,1,Male
10663,17897,1,Kelly,Mixed,MIX,Canine,CAN,,1,Neutered Male
4601,13569,1,Kelly,Maltese Mix,MAX,Canine,CAN,,1,Female
1904,16799,1,Kelly,CAVALIER KING CHARLES SPANIEL,27,Canine,CAN,,1,Female
22169,27251,1,Kelly,"Poodle, Miniature",POO,Canine,CAN,,1,Female
984,26748,1,Kelsey,Boxer,BOX,Canine,CAN,,1,Female
10840,18246,1,Kelsey,"Goldendoodle, mini",MGO,Canine,CAN,,1,Female
18273,18273-1,1,Kelsey,"Terrier, Scottish",TSC,Canine,CAN,,1,Spayed Female
L1906,13937,1,Kelsey,LABRADOR RETRIEVER,10,Canine,CAN,,1,Female
741,741-2,1,Kelsey,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
13687,13687-2,1,Kelsey,"Terrier, Yorkshire",TYO,Canine,CAN,,1,Spayed Female
20034,20034-1,1,Kelsey,Cockatoo,COC,Avian,AVI,,1,Female
10181,16898,1,Kelvin,"Terrier, Yorkshire Mix",TYX,Canine,CAN,,1,Neutered Male
22632,28364,1,Kenai,Retriever Mixed,REX,Canine,CAN,,1,Neutered Male
18293,25261,1,Kenai,Chow Chow,CCH,Canine,CAN,,1,Male
19458,19458-1,1,Kendall,"Pug, Chinese Mixed",PUX,Canine,CAN,,1,Spayed Female
2323,9186,1,Kendra,"Terrier, Bull",TBL,Canine,CAN,,1,Spayed Female
20615,20615-2,1,Kendra,"Terrier, Bull",TBL,Canine,CAN,,1,Female
L6129,29724,1,Kenji,Shiba Inu,SBI,Canine,CAN,,1,Male
5463,8450,1,Kenji,FRENCH BULLDOG,29,Canine,CAN,,1,Neutered Male
4149,6542,1,Kenly,Poodle Mix,PXX,Canine,CAN,,1,Female
20899,26749,1,Kennedy,Bulldog Mix,BUX,Canine,CAN,,1,Spayed Female
L7396,13241,1,KENNEL,Mixed,MIX,Canine,CAN,,1,Undetermined
13093,13093-2,1,Kenny,Domestic Mediumhair,DMH,Feline,FEL,,1,Neutered Male
L7180,19355,1,Kenny,Shiba Inu,SBI,Canine,CAN,,1,Neutered Male
18435,18435-1,1,Kenobi,"Retriever, Labrador",RLA,Canine,CAN,,1,Male
21607,6267,1,Kensington,Chihuahua,CIA,Canine,CAN,,1,Female
4601,13200,1,Kent,Maltese Mix,MAX,Canine,CAN,,1,Male
23183,29842,1,Kenya,Retriever Mixed,REX,Canine,CAN,,1,Spayed Female
23146,29754,1,Kenzie,Terrier Mix,TEX,Canine,CAN,,1,Spayed Female
22842,28948,1,Kenzie,Husky Mix,HUX,Canine,CAN,,1,Female
17001,11382,1,Kenzie,Husky Mix,HUX,Canine,CAN,,1,Spayed Female
L7396,31353,1,Kenzie,Goldendoodle,RGP,Canine,CAN,,1,Female
4138,6525,1,Kenzo,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
14842,23834,1,Keoni,"Shepherd, Australian",SAU,Canine,CAN,,1,Male
5994,9140,1,Kera,"Terrier, Jack Russell Mix",TJX,Canine,CAN,,1,Spayed Female
L7642,L7336,1,Kera,Goldendoodle,RGP,Canine,CAN,,1,Female
5404,8369,1,Kera,Goldendoodle,RGP,Canine,CAN,,1,Female
1978,18608,1,Kermit,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
16237,13411,1,Kesha,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
3517,5572,1,Kessa,Boxer Mix,BXX,Canine,CAN,,1,Spayed Female
11115,18794,1,Kevin,PUG,6,Canine,CAN,,1,Neutered Male
4621,28719,1,Kevin,"Goldendoodle, mini",MGO,Canine,CAN,,1,Neutered Male
2397,25065,1,Kevin,Domestic Shorthair,DSH,Feline,FEL,,1,Male
L4804,L6238,1,Kevin,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
3518,5575,1,Kevin,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
12049,20429,1,Kevin,Chihuahua Mix,CIX,Canine,CAN,,1,Spayed Female
7105,14604,1,Kevin,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
1067,1719,1,Kevin,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
9241,29245,1,Kew,"Sheepdog, Old English",OES,Canine,CAN,,1,Female
5315,L7104,1,Keytah,Maltese,MAL,Canine,CAN,,1,Spayed Female
1637,2664,1,Kezzie,Goldendoodle,RGP,Canine,CAN,,1,Spayed Female
10938,23964,1,Khai,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
22304,27551,1,Khaleesi,Presa Canario,PRC,Canine,CAN,,1,Female
19800,3687,1,Khaleesi,Catahoula Leopard Dog Mix,CAX,Canine,CAN,,1,Spayed Female
L7654,L6966,1,Khalesi,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
20489,25952,1,Khalessi,GOLDEN RETRIEVER,2,Canine,CAN,,1,Spayed Female
1351,2202,1,Khan,Mixed,MIX,Canine,CAN,,1,Neutered Male
6358,6358-4,1,Khan,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
18009,25285,1,Khari,Caracal,CAR,Feline,FEL,,1,Male
2677,2677-1,1,Khia,Pitbull,PIT,Canine,CAN,,1,Female
2330,9957,1,Khloe,"Terrier, Jack Russell",TJR,Canine,CAN,,1,Spayed Female
L6606,L6606-3,1,Khloe,Domestic Shorthair,DSH,Feline,FEL,,1,Female
5830,8935,1,Khloe,"Kelpie, Australian",AUK,Canine,CAN,,1,Spayed Female
L7590,L6829,1,Khloe,"Terrier, Bull",TBL,Canine,CAN,,1,Spayed Female
6650,10222,1,Khloe,LABRADOR RETRIEVER,10,Canine,CAN,,1,Spayed Female
16565,6578,1,Khloe,Domestic Shorthair,DSH,Feline,FEL,,1,Female
18671,18671-1,1,Khloe,"Chihuahua, Smooth-coated",CIS,Canine,CAN,,1,Female
18733,1251,1,Khoine,Samoyed,SAM,Canine,CAN,,1,Spayed Female
7083,11028,1,Khya,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
22603,29128,1,Ki,Greyhound,GRE,Canine,CAN,,1,Spayed Female
5334,5334-3,1,Kia,"Retriever, Golden",RGO,Canine,CAN,,1,Spayed Female
22700,28551,1,Kiara,Vizsla,VIZ,Canine,CAN,,1,Female
12831,21817,1,Kiara,Hound Mix,HOX,Canine,CAN,,1,Spayed Female
14305,20451,1,Kiara,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
L7872,11498,1,Kiara,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
17356,17356-2,1,Kiara,Domestic Mediumhair,DMH,Feline,FEL,,1,Spayed Female
12608,21418,1,Kiba,Shiba Inu,SBI,Canine,CAN,,1,Spayed Female
19737,25698,1,Kid,Domestic Shorthair,DSH,Feline,FEL,,1,Undetermined
22623,28345,1,Kief,"Retriever, Labrador Mix",RLX,Canine,CAN,,1,Neutered Male
17383,24894,1,Kiera,Greyhound,GRE,Canine,CAN,,1,Spayed Female
21056,21056-1,1,Kiera,Siamese Mix,SIX,Feline,FEL,,1,Spayed Female
14236,23466,1,Kierka,Mixed,MIX,Canine,CAN,,1,Spayed Female
9094,14840,1,Kii,DLH,23,Feline,FEL,,1,Spayed Female
17902,17902-1,1,Kika,Shih Tzu Mix,SHH,Canine,CAN,,1,Spayed Female
12907,21912,1,Kiki,MAINE COON CAT,34,Feline,FEL,,1,Neutered Male
11495,22781,1,Kiki,Smooth,SMO,Guinea Pig,GUI,,1,Female
10782,30302,1,Kiki,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
8773,14734,1,Kiki,Shih Tzu,SHI,Canine,CAN,,1,Spayed Female
13711,23165,1,Kiki,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
11779,19998,1,Kiki,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
L7877,L7454,1,Kiki,Shih Tzu Mix,SHH,Canine,CAN,,1,Female
L7280,L6225,1,Kiki,"Dachshund, Smooth",DSC,Canine,CAN,,1,Female
11426,19336,1,Kiki,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
4172,9960,1,Kiki,Domestic Shorthair,DSH,Feline,FEL,,1,Female
2639,31195,1,Kiki,Akita Mix,AKX,Canine,CAN,,1,Spayed Female
21586,21586-2,1,Kiki,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
10476,17528,1,Kiki,Maltese Mix,MAX,Canine,CAN,,1,Spayed Female
17486,17486-5,1,Kiki,Domestic Shorthair,DSH,Feline,FEL,,1,Female
8692,25936,1,Kiki,Domestic Shorthair,DSH,Feline,FEL,,1,Female
4627,7302,1,Kiki,Domestic Mediumhair,DMH,Feline,FEL,,1,Spayed Female
2256,6509,1,Kiki,Pitbull Mix,PBX,Canine,CAN,,1,Spayed Female
20894,20894-1,1,Kiki,Domestic Longhair,DLH,Feline,FEL,,1,Female
8056,12849,1,Kiko,Shiba Inu,SBI,Canine,CAN,,1,Spayed Female
22001,27284,1,Kiko,Chihuahua,CIA,Canine,CAN,,1,Male
L2479,L3644,1,Kiko,Boxer Mix,BXX,Canine,CAN,,1,Male
8009,13709,1,Kiley,Hound Mix,HOX,Canine,CAN,,1,Spayed Female
7374,1737,1,Kiley,"Shepherd, German",GER,Canine,CAN,,1,Spayed Female
11156,19234,1,Kili,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
5450,8436,1,Killer,YORKSHIRE TERRIER,4,Canine,CAN,,1,Spayed Female
12510,21184,1,Kilo,Unknown,UNK,Canine,CAN,,1,Male
16658,24591,1,Kilo,Pitbull,PIT,Canine,CAN,,1,Male
20366,23486,1,Kilo,Domestic Mediumhair,DMH,Feline,FEL,,1,Male
16464,24495,1,Kilo,"Bulldog, English",BUE,Canine,CAN,,1,Male
20305,3447,1,Kima,Boxer,BOX,Canine,CAN,,1,Spayed Female
20033,25786,1,Kimber,Shorkie,TYS,Canine,CAN,,1,Female
2721,4319,1,Kimber,"Retriever, Flat-Coated",RFC,Canine,CAN,,1,Spayed Female
11289,19126,1,Kimber,LABRADOR RETRIEVER,10,Canine,CAN,,1,Spayed Female
9114,14891,1,Kimbo,Dachshund,DCH,Canine,CAN,,1,Neutered Male
8408,28271,1,Kimchi,Chinese,CHI,Hamster,HAM,,1,Female
3435,24433,1,Kimchi,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
5184,8050,1,Kimchi,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
690,1095,1,Kimmi,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
10023,16582,1,Kimmy,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
L7353,14839,1,Kimmy,"Retriever, Labrador Mix",RLX,Canine,CAN,,1,Spayed Female
4448,19957,1,Kindle,Domestic Shorthair,DSH,Feline,FEL,,1,Female
3439,28505,1,King,PUG,6,Canine,CAN,,1,Neutered Male
1993,7802,1,King,Boxer,BOX,Canine,CAN,,1,Male
1983,7495,1,King,Mixed,MIX,Canine,CAN,,1,Neutered Male
2964,4671,1,King,"Dragon, Bearded",DBR,Reptile/Amphibian,REA,,1,Male
10631,17829,1,King,GERMAN SHEPHERD,11,Canine,CAN,,1,Neutered Male
L7508,L6692,1,King,"Terrier, Yorkshire Mix",TYX,Canine,CAN,,1,Male
11360,19240,1,King,Dachshund Mix,DXX,Canine,CAN,,1,Neutered Male
11509,23561,1,King,Dachshund,DCH,Canine,CAN,,1,Neutered Male
5579,365,1,King,Rottweiler,ROT,Canine,CAN,,1,Male
5532,8530,1,King,Retriever Mixed,REX,Canine,CAN,,1,Neutered Male
22771,28789,1,King,"Retriever, Golden",RGO,Canine,CAN,,1,Neutered Male
11520,19519,1,King,FRENCH BULLDOG,29,Canine,CAN,,1,Male
17396,22886,1,King,CAVALIER KING CHARLES SPANIEL,27,Canine,CAN,,1,Neutered Male
19670,26563,1,King,Pitbull,PIT,Canine,CAN,,1,Male
11215,18993,1,King,Bulldog Mix,BUX,Canine,CAN,,1,Male
10812,18201,1,King,"Shepherd, German",GER,Canine,CAN,,1,Male
11693,19832,1,King Louie,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
2526,L7664,1,Kingpin,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
11901,20220,1,Kingsley,BORDER COLLIE,7,Canine,CAN,,1,Neutered Male
4361,4361-2,1,Kingston,"Terrier, West Highland White",TWH,Canine,CAN,,1,Neutered Male
L5619,L2004,1,Kingston,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
5091,7901,1,Kingston,YORKSHIRE TERRIER,4,Canine,CAN,,1,Neutered Male
21607,21607-1,1,Kingston,"Chihuahua, Smooth-coated",CIS,Canine,CAN,,1,Male
6444,9781,1,Kinley,"Retriever, Labrador",RLA,Canine,CAN,,1,Spayed Female
3725,5867,1,Kinsley,Domestic Shorthair,DSH,Feline,FEL,,1,Female
14729,23785,1,Kinzie,LABRADOR RETRIEVER,10,Canine,CAN,,1,Spayed Female
L7920,L7525,1,Kion,Domestic Longhair,DLH,Feline,FEL,,1,Neutered Male
6599,10147,1,Kip,Labradoodle,RLP,Canine,CAN,,1,Neutered Male
7203,11272,1,Kip,Chihuahua Mix,CIX,Canine,CAN,,1,Neutered Male
23336,30298,1,Kipo,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
23,1884,1,Kipp,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
15518,15518-1,1,Kipper,Beagle,BGL,Canine,CAN,,1,Neutered Male
3792,5975,1,Kipper,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
23381,30389,1,Kipper,Domestic Mediumhair,DMH,Feline,FEL,,1,Neutered Male
L6161,24660,1,Kippo,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
4289,10487,1,Kira,Terrier,TER,Canine,CAN,,1,Spayed Female
22584,28230,1,Kira,"Shepherd, Australian Miniature",SMA,Canine,CAN,,1,Female
20952,31305,1,Kira,Shih Tzu Mix,SHH,Canine,CAN,,1,Spayed Female
1297,3904,1,Kira,Siamese,SIA,Feline,FEL,,1,Spayed Female
10682,17931,1,Kira,"Retriever, Labrador",RLA,Canine,CAN,,1,Spayed Female
12917,21937,1,Kira,"Husky, Siberian",SIB,Canine,CAN,,1,Female
22446,27160,1,Kira,Pitbull,PIT,Canine,CAN,,1,Female
20589,25991,1,Kira,Pitbull,PIT,Canine,CAN,,1,Spayed Female
1936,3095,1,Kira,Pitbull Mix,PBX,Canine,CAN,,1,Spayed Female
9798,19526,1,Kirby,Mixed,MIX,Canine,CAN,,1,Neutered Male
20490,20490-1,1,Kirby,Parakeet,PAR,Avian,AVI,,1,Male
8216,13155,1,Kirby,Terrier Mix,TEX,Canine,CAN,,1,Neutered Male
21270,21372,1,Kirby,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
3475,28676,1,Kirby,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
19630,19630-3,1,Kirby,Domestic Longhair,DLH,Feline,FEL,,1,Neutered Male
17731,26272,1,Kirby Louis,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
L5894,L2583,1,Kirin,Mixed,MIX,Canine,CAN,,1,Neutered Male
7510,11873,1,Kirkwood,Domestic Shorthair,DSH,Feline,FEL,,1,Male
14013,25256,1,Kiska,"Husky, Siberian",SIB,Canine,CAN,,1,Spayed Female
L3899,L3030,1,Kismet,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
21688,21688-1,1,Kisses,"Retriever, Labrador Mix",RLX,Canine,CAN,,1,Spayed Female
3435,5444,1,Kit,Bichon Frise Mix,BIX,Canine,CAN,,1,Neutered Male
14844,17662,1,Kit,"Retriever, Labrador Mix",RLX,Canine,CAN,,1,Spayed Female
21984,26716,1,Kit,"Poodle, Toy",POT,Canine,CAN,,1,Male
14804,23809,1,Kit,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
6532,14328,1,Kit,Domestic Mediumhair,DMH,Feline,FEL,,1,Spayed Female
21695,21695-1,1,Kit,Domestic Mediumhair,DMH,Feline,FEL,,1,Spayed Female
59,21811,1,Kit Kat,"Terrier, Yorkshire Mix",TYX,Canine,CAN,,1,Female
19762,22492,1,Kit Kat,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
18573,20833,1,Kit Kat,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
2217,17985,1,Kit Kat,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
15511,14150,1,Kit Kat,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
7150,11167,1,Kit Kat,Domestic Shorthair,DSH,Feline,FEL,,1,Female
7095,11073,1,Kit Kat,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
7815,12367,1,Kit Kat,"Shepherd, Australian Mix",SAX,Canine,CAN,,1,Male
21392,21392-1,1,Kit Kat,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
12696,22640,1,Kit Kat,American Satin,AMS,Guinea Pig,GUI,,1,Female
L4249,15185,1,Kit Kat,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
9710,15968,1,Kit Kat,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
6802,10499,1,Kita,"Poodle, Toy",POT,Canine,CAN,,1,Neutered Male
14502,14502-2,1,Kitchy,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
12555,21576,1,KitKat,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
9741,30268,1,KitKat,Domestic Longhair,DLH,Feline,FEL,,1,Neutered Male
5429,25475,1,kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Male
20676,12062,1,kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Male
15858,24226,1,kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Male
4351,2736,1,kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Female
10494,22101,1,kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Female
L4594,29687,1,Kitten,DLH,23,Feline,FEL,,1,Female
4608,30202,1,Kitten,DSH,8,Feline,FEL,,1,Female
19778,25702,1,Kitten,DSH,8,Feline,FEL,,1,Female
1572,15698,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Male
7763,29101,1,Kitten,Unknown,UNK,Feline,FEL,,1,Female
23491,30861,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
21937,29730,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Male
220,28617,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Unknown
19834,25711,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Undetermined
9414,25697,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Male
9533,19619,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Female
9833,16236,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Female
9726,15997,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Female
5093,12729,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Male
20676,12058,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Unknown
19823,10660,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Male
6044,9213,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Male
5621,8611,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Female
23186,30233,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Unknown
2273,3595,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
18275,25247,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Undetermined
2607,4334,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
2209,3507,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Female
L3215,L7136,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Unknown
13358,26175,1,Kitten,Domestic Shorthair,DSH,Feline,FEL,,1,Unknown
L7832,L7353,1,Kitten,Domestic Mediumhair,DMH,Feline,FEL,,1,Female
11634,30368,1,Kitten,Domestic Longhair,DLH,Feline,FEL,,1,Female
21645,26342,1,Kitten,Domestic Longhair,DLH,Feline,FEL,,1,Spayed Female
10051,17227,1,Kitten - Fruitcake,Domestic Shorthair,DSH,Feline,FEL,,1,Male
10051,17226,1,Kitten - Ghost,Domestic Shorthair,DSH,Feline,FEL,,1,Female
10051,17225,1,"Kitten - Peppermint ""Pep""",Domestic Shorthair,DSH,Feline,FEL,,1,Male
5718,29496,1,Kitten 1,DSH,8,Feline,FEL,,1,Spayed Female
11306,19154,1,Kitten 1,Domestic Shorthair,DSH,Feline,FEL,,1,Male
7779,12293,1,Kitten 1,Domestic Shorthair Mix,DWH,Feline,FEL,,1,Male
3351,22379,1,Kitten 1,Domestic Shorthair,DSH,Feline,FEL,,1,Undetermined
12363,20894,1,Kitten 1,Domestic Shorthair,DSH,Feline,FEL,,1,Male
11640,21422,1,Kitten 1,Domestic Shorthair,DSH,Feline,FEL,,1,Female
6708,15974,1,Kitten 1,Ragdoll Mix,RDX,Feline,FEL,,1,Female
20093,20093-6,1,Kitten 1,Domestic Shorthair,DSH,Feline,FEL,,1,Male
4640,7265,1,Kitten 1,Domestic Shorthair,DSH,Feline,FEL,,1,Neutered Male
18928,22292,1,Kitten 1,Domestic Shorthair,DSH,Feline,FEL,,1,Male
12064,20462,1,Kitten 1,Domestic Shorthair,DSH,Feline,FEL,,1,Female
10918,18822,1,Kitten 1,Ragdoll Mix,RDX,Feline,FEL,,1,Male
11640,21423,1,kitten 2,Domestic Shorthair,DSH,Feline,FEL,,1,Male
5718,29497,1,Kitten 2,DSH,8,Feline,FEL,,1,Spayed Female
11384,14667,1,Kitten 2,DSH,8,Feline,FEL,,1,Male
6708,15975,1,Kitten 2,Ragdoll Mix,RDX,Feline,FEL,,1,Male
7779,12294,1,Kitten 2,Domestic Shorthair Mix,DWH,Feline,FEL,,1,Female
3351,22380,1,Kitten 2,Domestic Shorthair,DSH,Feline,FEL,,1,Undetermined
11306,19155,1,Kitten 2,Domestic Shorthair,DSH,Feline,FEL,,1,Male
9833,16238,1,Kitten 2,Domestic Shorthair,DSH,Feline,FEL,,1,Male
12064,20463,1,Kitten 2,Domestic Shorthair,DSH,Feline,FEL,,1,Male
6939,10772,1,Kitten 2,Domestic Shorthair,DSH,Feline,FEL,,1,Male
4640,7266,1,Kitten 2,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
20815,8276,1,Kitten 2,Domestic Shorthair,DSH,Feline,FEL,,1,Male
10918,18823,1,Kitten 2,Ragdoll Mix,RDX,Feline,FEL,,1,Female
5718,29498,1,Kitten 3,DSH,8,Feline,FEL,,1,Neutered Male
11306,19156,1,Kitten 3,Domestic Shorthair,DSH,Feline,FEL,,1,Male
12363,20896,1,Kitten 3,Domestic Shorthair,DSH,Feline,FEL,,1,Female
3351,22381,1,Kitten 3,Domestic Shorthair,DSH,Feline,FEL,,1,Undetermined
11384,14754,1,Kitten 3,Domestic Shorthair,DSH,Feline,FEL,,1,Undetermined
6708,15976,1,Kitten 3,Ragdoll Mix,RDX,Feline,FEL,,1,Male
9334,6629,1,Kitten 3,Domestic Shorthair,DSH,Feline,FEL,,1,Female
4640,7267,1,Kitten 3,Domestic Shorthair,DSH,Feline,FEL,,1,Spayed Female
16274,16274-3,1,Kitten 3,Domestic Shorthair,DSH,Feline,FEL,,1,Male
18928,22294,1,Kitten 3,Domestic Shorthair,DSH,Feline,FEL,,1,Female
12064,20464,1,Kitten 3,Domestic Shorthair,DSH,Feline,FEL,,1,Male
5718,29499,1,Kitten 4,DSH,8,Feline,FEL,,1,Neutered Male
12363,20897,1,Kitten 4,Domestic Shorthair,DSH,Feline,FEL,,1,Male
20815,8278,1,Kitten 4,Domestic Shorthair,DSH,Feline,FEL,,1,Female
16274,16274-4,1,Kitten 4,Domestic Shorthair,DSH,Feline,FEL,,1,Female
